Datetime,Generated power_1361 (kW),Ambient temperature_1362 (degree C),Irradiance_1363 (W/m2),PV module temperature_1364 (C)
2023-02-06 00:00:00,0.0000000000,35.0000000000,0.0000000000,18.6083300000
2023-02-06 00:15:00,0.0000000000,35.0000000000,0.0000000000,18.5916700000
2023-02-06 00:30:00,0.0000000000,35.0000000000,0.0000000000,18.3166700000
2023-02-06 00:45:00,0.0000000000,35.0000000000,0.0000000000,18.0750000000
2023-02-06 01:00:00,0.0000000000,35.0000000000,0.0000000000,17.8083300000
2023-02-06 01:15:00,0.0000000000,34.0000000000,0.0000000000,17.7500000000
2023-02-06 01:30:00,0.0000000000,35.0000000000,0.0000000000,17.7083300000
2023-02-06 01:45:00,0.0000000000,35.0000000000,0.0000000000,17.6333300000
2023-02-06 02:00:00,0.0000000000,35.0000000000,0.0000000000,17.6166700000
2023-02-06 02:15:00,0.0000000000,34.0000000000,0.0000000000,17.6416700000
2023-02-06 02:30:00,0.0000000000,34.0000000000,0.0000000000,17.6000000000
2023-02-06 02:45:00,0.0000000000,34.0000000000,0.0000000000,17.5500000000
2023-02-06 03:00:00,0.0000000000,34.0000000000,0.0000000000,17.3333300000
2023-02-06 03:15:00,0.0000000000,34.0000000000,0.0000000000,17.3500000000
2023-02-06 03:30:00,0.0000000000,33.0000000000,0.0000000000,16.7916700000
2023-02-06 03:45:00,0.0000000000,33.0000000000,0.0000000000,16.8000000000
2023-02-06 04:00:00,0.0000000000,33.0000000000,0.0000000000,16.5333300000
2023-02-06 04:15:00,0.0000000000,34.0000000000,0.0000000000,15.9916700000
2023-02-06 04:30:00,0.0000000000,33.0000000000,0.0000000000,15.9416700000
2023-02-06 04:45:00,0.0000000000,33.0000000000,0.0000000000,16.3666700000
2023-02-06 05:00:00,0.0000000000,32.0000000000,0.0000000000,17.0083300000
2023-02-06 05:15:00,0.0000000000,33.0000000000,0.0000000000,17.3166700000
2023-02-06 05:30:00,0.0000000000,32.0000000000,0.0000000000,16.6083300000
2023-02-06 05:45:00,0.0000000000,33.0000000000,0.0000000000,16.2750000000
2023-02-06 06:00:00,0.0000000000,32.0000000000,0.0000000000,16.1416700000
2023-02-06 06:15:00,0.0000000000,32.0000000000,0.0000000000,16.3333300000
2023-02-06 06:30:00,0.0000000000,32.0000000000,0.0000000000,16.1500000000
2023-02-06 06:45:00,1.2000000000,32.0000000000,1.7674160000,15.7750000000
2023-02-06 07:00:00,6.8000000000,32.0000000000,17.5105000000,15.7583300000
2023-02-06 07:15:00,18.4000000000,32.0000000000,52.4660500000,16.4000000000
2023-02-06 07:30:00,35.6000000000,32.0000000000,100.3827000000,18.0750000000
