Datetime,Generated power_48 (kW),Ambient temperature_66 (degree C),Irradiance_84 (W/m2),PV module temperature_267 (C)
2020-01-02 00:00:00,0.0000000000,33.0000000000,0.0000000000,17.9182600000
2020-01-02 00:15:00,0.0000000000,33.0000000000,0.0000000000,18.2644700000
2020-01-02 00:30:00,0.0000000000,33.0000000000,0.0000000000,18.3132200000
2020-01-02 00:45:00,0.0000000000,33.0000000000,0.0000000000,18.2705600000
2020-01-02 01:00:00,0.0000000000,33.0000000000,0.0000000000,18.2604100000
2020-01-02 01:15:00,0.0000000000,33.0000000000,0.0000000000,18.1068500000
2020-01-02 01:30:00,0.0000000000,32.0000000000,0.0000000000,17.9060200000
2020-01-02 01:45:00,0.0000000000,32.0000000000,0.0000000000,18.2932100000
2020-01-02 02:00:00,0.0000000000,31.0000000000,0.0000000000,18.5823300000
2020-01-02 02:15:00,0.0000000000,32.0000000000,0.0000000000,18.8547000000
2020-01-02 02:30:00,0.0000000000,32.0000000000,0.0000000000,18.7276600000
2020-01-02 02:45:00,0.0000000000,32.0000000000,0.0000000000,18.3996800000
2020-01-02 03:00:00,0.0000000000,32.0000000000,0.0000000000,18.0240400000
2020-01-02 03:15:00,0.0000000000,32.0000000000,0.0000000000,17.8944700000
2020-01-02 03:30:00,0.0000000000,32.0000000000,0.0000000000,17.4664900000
2020-01-02 03:45:00,0.0000000000,32.0000000000,0.0000000000,17.8924600000
2020-01-02 04:00:00,0.0000000000,32.0000000000,0.0000000000,18.2951000000
2020-01-02 04:15:00,0.0000000000,32.0000000000,0.0000000000,18.5445300000
2020-01-02 04:30:00,0.0000000000,32.0000000000,0.0000000000,17.8477100000
2020-01-02 04:45:00,0.0000000000,32.0000000000,0.0000000000,16.6811900000
2020-01-02 05:00:00,0.0000000000,32.0000000000,0.0000000000,15.9384200000
2020-01-02 05:15:00,0.0000000000,32.0000000000,0.0000000000,15.7627900000
2020-01-02 05:30:00,0.0000000000,31.0000000000,0.0000000000,15.4769000000
2020-01-02 05:45:00,0.0000000000,31.0000000000,0.0000000000,15.4147900000
2020-01-02 06:00:00,0.0000000000,31.0000000000,0.0000000000,16.2551900000
2020-01-02 06:15:00,0.0000000000,31.0000000000,0.0000000000,16.4214000000
2020-01-02 06:30:00,0.0000000000,31.0000000000,0.0000000000,16.1453600000
2020-01-02 06:45:00,1.7200000000,31.0000000000,2.0209290000,16.4340100000
2020-01-02 07:00:00,10.9600000000,31.0000000000,18.6105700000,16.5125600000
2020-01-02 07:15:00,18.6400000000,31.0000000000,29.8702500000,16.8429200000
2020-01-02 07:30:00,50.0000000000,31.0000000000,90.3868600000,17.5373800000
2020-01-02 07:45:00,98.0000000000,31.0000000000,157.4788000000,19.3556100000
2020-01-02 08:00:00,141.2800000000,31.0000000000,205.1417000000,21.1591100000
2020-01-02 08:15:00,190.2400000000,31.0000000000,261.0618000000,23.3988200000
2020-01-02 08:30:00,206.3200000000,31.0000000000,281.3419000000,25.8033900000
2020-01-02 08:45:00,154.3200000000,31.0000000000,184.9567000000,27.8195100000
2020-01-02 09:00:00,182.5200000000,32.0000000000,224.6658000000,30.3243900000
2020-01-02 09:15:00,295.2000000000,32.0000000000,324.7599000000,32.9601300000
2020-01-02 09:30:00,487.6000000000,32.0000000000,602.8767000000,41.4088500000
2020-01-02 09:45:00,379.2000000000,33.0000000000,496.2859000000,46.6959800000
2020-01-02 10:00:00,366.0000000000,34.0000000000,493.3849000000,48.3142300000
2020-01-02 10:15:00,312.4000000000,34.0000000000,396.8348000000,45.3456800000
2020-01-02 10:30:00,323.6000000000,35.0000000000,410.8499000000,45.2823000000
2020-01-02 10:45:00,299.6000000000,35.0000000000,390.2047000000,44.6568500000
2020-01-02 11:00:00,430.0000000000,36.0000000000,529.5226000000,47.6078400000
2020-01-02 11:15:00,551.2000000000,36.0000000000,704.2010000000,52.1033800000
2020-01-02 11:30:00,570.0000000000,37.0000000000,753.2877000000,58.2706800000
2020-01-02 11:45:00,478.0000000000,37.0000000000,682.9773000000,58.7970400000
2020-01-02 12:00:00,543.2000000000,38.0000000000,658.0084000000,55.9972700000
2020-01-02 12:15:00,611.6000000000,38.0000000000,850.8841000000,62.0596600000
2020-01-02 12:30:00,440.4000000000,39.0000000000,561.1634000000,60.5549900000
2020-01-02 12:45:00,659.6000000000,38.0000000000,866.9476000000,62.5047900000
2020-01-02 13:00:00,433.2000000000,39.0000000000,597.3775000000,62.6378400000
2020-01-02 13:15:00,221.6000000000,40.0000000000,312.6968000000,54.7827100000
2020-01-02 13:30:00,375.2000000000,40.0000000000,434.6276000000,45.6647000000
2020-01-02 13:45:00,568.4000000000,40.0000000000,733.6052000000,56.7323400000
2020-01-02 14:00:00,206.0000000000,40.0000000000,298.2724000000,56.3028200000
2020-01-02 14:15:00,134.8000000000,40.0000000000,171.9282000000,43.3402500000
2020-01-02 14:30:00,485.6000000000,41.0000000000,570.7089000000,46.3822400000
2020-01-02 14:45:00,417.6000000000,40.0000000000,531.3321000000,55.3159400000
2020-01-02 15:00:00,240.8000000000,40.0000000000,324.8386000000,51.6242100000
2020-01-02 15:15:00,408.4000000000,41.0000000000,506.6437000000,51.2182100000
2020-01-02 15:30:00,306.4000000000,41.0000000000,402.3631000000,53.6717500000
2020-01-02 15:45:00,108.0000000000,41.0000000000,140.7645000000,44.5139800000
2020-01-02 16:00:00,174.0000000000,41.0000000000,236.9524000000,39.8757100000
2020-01-02 16:15:00,200.8000000000,40.0000000000,263.3283000000,42.1776100000
2020-01-02 16:30:00,150.4000000000,41.0000000000,203.1336000000,42.0588200000
2020-01-02 16:45:00,102.0000000000,40.0000000000,148.3372000000,39.5658100000
2020-01-02 17:00:00,68.0000000000,40.0000000000,99.3986000000,36.6099700000
2020-01-02 17:15:00,37.2000000000,41.0000000000,54.9388200000,33.5323100000
2020-01-02 17:30:00,16.4000000000,41.0000000000,22.0420600000,30.2385500000
2020-01-02 17:45:00,4.0000000000,40.0000000000,4.1776930000,27.5006100000
2020-01-02 18:00:00,0.0000000000,39.0000000000,0.0000000000,25.3283900000
2020-01-02 18:15:00,0.0000000000,39.0000000000,0.0000000000,24.4531900000
2020-01-02 18:30:00,0.0000000000,39.0000000000,0.0000000000,24.2020500000
2020-01-02 18:45:00,0.0000000000,38.0000000000,0.0000000000,24.3070200000
2020-01-02 19:00:00,0.0000000000,38.0000000000,0.0000000000,24.2733900000
2020-01-02 19:15:00,0.0000000000,38.0000000000,0.0000000000,23.4766700000
2020-01-02 19:30:00,0.0000000000,38.0000000000,0.0000000000,22.7917000000
2020-01-02 19:45:00,0.0000000000,38.0000000000,0.0000000000,22.4802100000
2020-01-02 20:00:00,0.0000000000,37.0000000000,0.0000000000,22.7801100000
2020-01-02 20:15:00,0.0000000000,37.0000000000,0.0000000000,22.7231600000
2020-01-02 20:30:00,0.0000000000,36.0000000000,0.0000000000,22.3728900000
2020-01-02 20:45:00,0.0000000000,36.0000000000,0.0000000000,21.7615300000
2020-01-02 21:00:00,0.0000000000,36.0000000000,0.0000000000,21.0868900000
2020-01-02 21:15:00,0.0000000000,36.0000000000,0.0000000000,20.6874200000
2020-01-02 21:30:00,0.0000000000,35.0000000000,0.0000000000,20.2431900000
2020-01-02 21:45:00,0.0000000000,35.0000000000,0.0000000000,19.8579600000
2020-01-02 22:00:00,0.0000000000,35.0000000000,0.0000000000,19.5388600000
2020-01-02 22:15:00,0.0000000000,35.0000000000,0.0000000000,19.4462600000
2020-01-02 22:30:00,0.0000000000,34.0000000000,0.0000000000,19.2535700000
2020-01-02 22:45:00,0.0000000000,34.0000000000,0.0000000000,19.2550400000
2020-01-02 23:00:00,0.0000000000,34.0000000000,0.0000000000,18.8933200000
2020-01-02 23:15:00,0.0000000000,34.0000000000,0.0000000000,18.4893500000
2020-01-02 23:30:00,0.0000000000,33.0000000000,0.0000000000,18.2129500000
2020-01-02 23:45:00,0.0000000000,33.0000000000,0.0000000000,17.9580600000
2020-01-03 00:00:00,0.0000000000,33.0000000000,0.0000000000,17.5038200000
2020-01-03 00:15:00,0.0000000000,33.0000000000,0.0000000000,17.3239700000
2020-01-03 00:30:00,0.0000000000,33.0000000000,0.0000000000,17.2272200000
2020-01-03 00:45:00,0.0000000000,32.0000000000,0.0000000000,17.4605100000
2020-01-03 01:00:00,0.0000000000,32.0000000000,0.0000000000,17.5728300000
2020-01-03 01:15:00,0.0000000000,33.0000000000,0.0000000000,17.6805500000
2020-01-03 01:30:00,0.0000000000,32.0000000000,0.0000000000,17.4975000000
2020-01-03 01:45:00,0.0000000000,32.0000000000,0.0000000000,16.9181100000
2020-01-03 02:00:00,0.0000000000,32.0000000000,0.0000000000,16.3696100000
2020-01-03 02:15:00,0.0000000000,32.0000000000,0.0000000000,16.0720700000
2020-01-03 02:30:00,0.0000000000,32.0000000000,0.0000000000,15.8604600000
2020-01-03 02:45:00,0.0000000000,32.0000000000,0.0000000000,15.6918000000
2020-01-03 03:00:00,0.0000000000,32.0000000000,0.0000000000,16.0073800000
2020-01-03 03:15:00,0.0000000000,32.0000000000,0.0000000000,16.3145000000
2020-01-03 03:30:00,0.0000000000,32.0000000000,0.0000000000,16.1076900000
2020-01-03 03:45:00,0.0000000000,31.0000000000,0.0000000000,15.9637300000
2020-01-03 04:00:00,0.0000000000,32.0000000000,0.0000000000,15.9060800000
2020-01-03 04:15:00,0.0000000000,31.0000000000,0.0000000000,15.3703200000
2020-01-03 04:30:00,0.0000000000,31.0000000000,0.0000000000,15.0157100000
2020-01-03 04:45:00,0.0000000000,31.0000000000,0.0000000000,15.5003100000
2020-01-03 05:00:00,0.0000000000,31.0000000000,0.0000000000,16.6132800000
2020-01-03 05:15:00,0.0000000000,31.0000000000,0.0000000000,16.2969100000
2020-01-03 05:30:00,0.0000000000,31.0000000000,0.0000000000,16.1735100000
2020-01-03 05:45:00,0.0000000000,31.0000000000,0.0000000000,16.3619900000
2020-01-03 06:00:00,0.0000000000,31.0000000000,0.0000000000,17.0099200000
2020-01-03 06:15:00,0.0000000000,30.0000000000,0.0000000000,17.0351800000
2020-01-03 06:30:00,0.0000000000,30.0000000000,0.0000000000,17.2338000000
2020-01-03 06:45:00,1.1200000000,30.0000000000,1.2788390000,17.5588300000
2020-01-03 07:00:00,8.8000000000,30.0000000000,10.7406000000,17.9204100000
2020-01-03 07:15:00,27.9200000000,30.0000000000,33.7621600000,18.3337500000
2020-01-03 07:30:00,58.9200000000,30.0000000000,86.4813700000,19.1691500000
2020-01-03 07:45:00,63.2000000000,30.0000000000,76.3262400000,20.5487900000
2020-01-03 08:00:00,74.1600000000,31.0000000000,87.7141700000,21.2633400000
2020-01-03 08:15:00,96.9200000000,31.0000000000,113.4719000000,22.4907300000
2020-01-03 08:30:00,130.4400000000,31.0000000000,146.4722000000,24.3927400000
2020-01-03 08:45:00,263.2800000000,31.0000000000,309.7184000000,26.7795400000
2020-01-03 09:00:00,279.2000000000,32.0000000000,359.0053000000,31.8730000000
2020-01-03 09:15:00,334.0000000000,32.0000000000,433.9967000000,36.6209100000
2020-01-03 09:30:00,390.8000000000,33.0000000000,499.0479000000,40.9149200000
2020-01-03 09:45:00,418.0000000000,33.0000000000,535.1552000000,44.0583600000
2020-01-03 10:00:00,449.6000000000,33.0000000000,575.1971000000,47.0115300000
2020-01-03 10:15:00,472.4000000000,34.0000000000,606.9305000000,49.5677000000
2020-01-03 10:30:00,497.2000000000,34.0000000000,643.9355000000,51.6709900000
2020-01-03 10:45:00,512.4000000000,34.0000000000,665.6188000000,53.1055300000
2020-01-03 11:00:00,531.6000000000,35.0000000000,695.5681000000,55.1881800000
2020-01-03 11:15:00,543.6000000000,35.0000000000,713.4438000000,57.7107200000
2020-01-03 11:30:00,553.6000000000,36.0000000000,732.1310000000,59.4331500000
2020-01-03 11:45:00,559.6000000000,37.0000000000,742.0987000000,60.0556000000
2020-01-03 12:00:00,558.8000000000,37.0000000000,742.3586000000,61.2832700000
2020-01-03 12:15:00,558.0000000000,37.0000000000,739.6638000000,61.4262400000
2020-01-03 12:30:00,559.6000000000,38.0000000000,742.7811000000,59.8217000000
2020-01-03 12:45:00,558.8000000000,39.0000000000,739.2791000000,60.1160000000
2020-01-03 13:00:00,550.4000000000,40.0000000000,725.0645000000,62.7111300000
2020-01-03 13:15:00,541.6000000000,39.0000000000,715.5200000000,62.8666400000
2020-01-03 13:30:00,520.0000000000,40.0000000000,687.3142000000,63.1785300000
2020-01-03 13:45:00,516.0000000000,40.0000000000,673.1319000000,61.9377200000
2020-01-03 14:00:00,494.8000000000,41.0000000000,653.7650000000,60.9801900000
2020-01-03 14:15:00,488.8000000000,41.0000000000,636.4727000000,60.6539900000
2020-01-03 14:30:00,429.6000000000,41.0000000000,556.5144000000,59.6028400000
2020-01-03 14:45:00,383.6000000000,41.0000000000,478.1743000000,56.4249800000
2020-01-03 15:00:00,369.6000000000,41.0000000000,475.5407000000,55.6043500000
2020-01-03 15:15:00,336.0000000000,42.0000000000,432.4244000000,53.8873500000
2020-01-03 15:30:00,297.6000000000,42.0000000000,383.5178000000,52.2338600000
2020-01-03 15:45:00,234.4000000000,42.0000000000,306.9986000000,49.7684700000
2020-01-03 16:00:00,222.0000000000,42.0000000000,287.9223000000,47.2906700000
2020-01-03 16:15:00,183.6000000000,42.0000000000,241.3457000000,45.4750400000
2020-01-03 16:30:00,144.8000000000,42.0000000000,193.3595000000,43.0307400000
2020-01-03 16:45:00,111.2000000000,42.0000000000,150.2169000000,40.5635300000
2020-01-03 17:00:00,71.6000000000,42.0000000000,98.6466100000,37.6058300000
2020-01-03 17:15:00,42.8000000000,42.0000000000,58.8004700000,34.3492100000
2020-01-03 17:30:00,20.0000000000,41.0000000000,25.2160200000,31.1987200000
2020-01-03 17:45:00,4.4000000000,41.0000000000,4.3833880000,28.1575400000
2020-01-03 18:00:00,0.4000000000,40.0000000000,0.0000000000,25.8855400000
2020-01-03 18:15:00,0.0000000000,40.0000000000,0.0000000000,24.4363600000
2020-01-03 18:30:00,0.0000000000,40.0000000000,0.0000000000,23.2873600000
2020-01-03 18:45:00,0.0000000000,39.0000000000,0.0000000000,22.4346900000
2020-01-03 19:00:00,0.0000000000,39.0000000000,0.0000000000,21.5620600000
2020-01-03 19:15:00,0.0000000000,38.0000000000,0.0000000000,20.6927300000
