Datetime,Generated power_46 (kW),Ambient temperature_64 (degree C),Irradiance_82 (W/m2),PV module temperature_265 (C)
2021-01-01 00:00:00,0.0000000000,28.0000000000,0.0000000000,13.2333300000
2021-01-01 00:15:00,0.0000000000,28.0000000000,0.0000000000,13.0600000000
2021-01-01 00:30:00,0.0000000000,28.0000000000,0.0000000000,13.0066700000
2021-01-01 00:45:00,0.0000000000,28.0000000000,0.0000000000,13.1800000000
2021-01-01 01:00:00,0.0000000000,28.0000000000,0.0000000000,13.2133300000
2021-01-01 01:15:00,0.0000000000,28.0000000000,0.0000000000,13.4266700000
2021-01-01 01:30:00,0.0000000000,28.0000000000,0.0000000000,13.6600000000
2021-01-01 01:45:00,0.0000000000,27.0000000000,0.0000000000,13.8466700000
2021-01-01 02:00:00,0.0000000000,28.0000000000,0.0000000000,13.9000000000
2021-01-01 02:15:00,0.0000000000,27.0000000000,0.0000000000,13.9000000000
2021-01-01 02:30:00,0.0000000000,28.0000000000,0.0000000000,13.8200000000
2021-01-01 02:45:00,0.0000000000,28.0000000000,0.0000000000,13.7066700000
2021-01-01 03:00:00,0.0000000000,27.0000000000,0.0000000000,13.6733300000
2021-01-01 03:15:00,0.0000000000,27.0000000000,0.0000000000,13.6533300000
2021-01-01 03:30:00,0.0000000000,27.0000000000,0.0000000000,13.6333300000
2021-01-01 03:45:00,0.0000000000,27.0000000000,0.0000000000,13.4533300000
2021-01-01 04:00:00,0.0000000000,27.0000000000,0.0000000000,13.1400000000
2021-01-01 04:15:00,0.0000000000,26.0000000000,0.0000000000,12.9400000000
2021-01-01 04:30:00,0.0000000000,26.0000000000,0.0000000000,12.6800000000
2021-01-01 04:45:00,0.0000000000,27.0000000000,0.0000000000,12.3133300000
2021-01-01 05:00:00,0.0000000000,26.0000000000,0.0000000000,12.0266700000
2021-01-01 05:15:00,0.0000000000,26.0000000000,0.0000000000,11.8133300000
2021-01-01 05:30:00,0.0000000000,27.0000000000,0.0000000000,11.4266700000
2021-01-01 05:45:00,0.0000000000,30.0000000000,0.0000000000,11.1600000000
2021-01-01 06:00:00,0.0000000000,25.0000000000,0.0000000000,11.1133300000
2021-01-01 06:15:00,0.0000000000,26.0000000000,1.1497430000,11.0933300000
2021-01-01 06:30:00,2.4000000000,28.0000000000,10.2635500000,11.1666700000
2021-01-01 06:45:00,10.8000000000,26.0000000000,38.1097600000,11.4866700000
2021-01-01 07:00:00,24.0000000000,25.0000000000,92.5122000000,12.6400000000
2021-01-01 07:15:00,35.6000000000,25.0000000000,129.3600000000,14.1000000000
2021-01-01 07:30:00,48.0000000000,26.0000000000,178.8270000000,16.1400000000
2021-01-01 07:45:00,63.6000000000,26.0000000000,226.8358000000,19.5800000000
