Datetime,Generated power_1343 (kW),Ambient temperature_1344 (degree C),Irradiance_1345 (W/m2),PV module temperature_1346 (C)
2022-10-23 00:00:00,0.0000000000,36.0000000000,0.0000000000,21.4666700000
2022-10-23 00:15:00,0.0000000000,36.0000000000,0.0000000000,21.2416700000
2022-10-23 00:30:00,0.0000000000,36.0000000000,0.0000000000,21.4083300000
2022-10-23 00:45:00,0.0000000000,36.0000000000,0.0000000000,21.6916700000
2022-10-23 01:00:00,0.0000000000,36.0000000000,0.0000000000,21.8833300000
2022-10-23 01:15:00,0.0000000000,36.0000000000,0.0000000000,21.9000000000
2022-10-23 01:30:00,0.0000000000,35.0000000000,0.0000000000,21.6500000000
2022-10-23 01:45:00,0.0000000000,36.0000000000,0.0000000000,21.4416700000
2022-10-23 02:00:00,0.0000000000,36.0000000000,0.0000000000,20.8666700000
2022-10-23 02:15:00,0.0000000000,36.0000000000,0.0000000000,20.5250000000
2022-10-23 02:30:00,0.0000000000,36.0000000000,0.0000000000,20.6750000000
2022-10-23 02:45:00,0.0000000000,36.0000000000,0.0000000000,20.5500000000
2022-10-23 03:00:00,0.0000000000,35.0000000000,0.0000000000,20.7583300000
2022-10-23 03:15:00,0.0000000000,36.0000000000,0.0000000000,21.1416700000
2022-10-23 03:30:00,0.0000000000,36.0000000000,0.0000000000,21.3250000000
2022-10-23 03:45:00,0.0000000000,35.0000000000,0.0000000000,21.2333300000
2022-10-23 04:00:00,0.0000000000,36.0000000000,0.0000000000,20.7500000000
2022-10-23 04:15:00,0.0000000000,35.0000000000,0.0000000000,20.1666700000
2022-10-23 04:30:00,0.0000000000,35.0000000000,0.0000000000,20.6666700000
2022-10-23 04:45:00,0.0000000000,35.0000000000,0.0000000000,21.5083300000
2022-10-23 05:00:00,0.0000000000,35.0000000000,0.0000000000,22.1250000000
2022-10-23 05:15:00,0.0000000000,35.0000000000,0.0000000000,22.1916700000
2022-10-23 05:30:00,0.0000000000,35.0000000000,0.0000000000,21.9416700000
2022-10-23 05:45:00,0.0000000000,36.0000000000,0.0000000000,21.5416700000
2022-10-23 06:00:00,0.0000000000,36.0000000000,3.8008550000,21.9000000000
2022-10-23 06:15:00,12.0000000000,35.0000000000,13.6830800000,22.2416700000
2022-10-23 06:30:00,24.0000000000,35.0000000000,32.8073800000,22.6416700000
2022-10-23 06:45:00,48.0000000000,36.0000000000,59.8534700000,23.4000000000
2022-10-23 07:00:00,68.0000000000,36.0000000000,89.7802000000,24.7666700000
2022-10-23 07:15:00,116.0000000000,36.0000000000,156.7553000000,27.2000000000
2022-10-23 07:30:00,144.0000000000,36.0000000000,175.8396000000,30.5083300000
2022-10-23 07:45:00,196.0000000000,37.0000000000,256.9778000000,34.1000000000
2022-10-23 08:00:00,248.0000000000,37.0000000000,331.3146000000,36.8583300000
2022-10-23 08:15:00,292.0000000000,37.0000000000,402.2105000000,39.4000000000
2022-10-23 08:30:00,352.0000000000,37.0000000000,498.6322000000,42.0166700000
2022-10-23 08:45:00,368.0000000000,39.0000000000,546.5230000000,45.6416700000
2022-10-23 09:00:00,440.0000000000,39.0000000000,608.4169000000,47.2416600000
2022-10-23 09:15:00,444.0000000000,39.0000000000,651.8668000000,47.7916700000
2022-10-23 09:30:00,456.0000000000,40.0000000000,632.0623000000,48.2583400000
2022-10-23 09:45:00,476.0000000000,40.0000000000,716.1212000000,48.2000000000
2022-10-23 10:00:00,536.0000000000,41.0000000000,745.6078000000,52.5083400000
2022-10-23 10:15:00,600.0000000000,41.0000000000,799.2198000000,54.0333300000
2022-10-23 10:30:00,636.0000000000,42.0000000000,857.8331000000,54.7666700000
2022-10-23 10:45:00,620.0000000000,42.0000000000,801.4604000000,53.6916700000
2022-10-23 11:00:00,516.0000000000,42.0000000000,616.7788000000,52.0250000000
2022-10-23 11:15:00,672.0000000000,41.0000000000,932.2899000000,54.4666700000
2022-10-23 11:30:00,716.0000000000,42.0000000000,1080.8430000000,60.2000000000
2022-10-23 11:45:00,688.0000000000,42.0000000000,987.2621000000,62.8500000000
2022-10-23 12:00:00,680.0000000000,43.0000000000,941.3319000000,62.9083300000
2022-10-23 12:15:00,672.0000000000,43.0000000000,926.9286000000,62.1833300000
2022-10-23 12:30:00,660.0000000000,44.0000000000,900.0426000000,61.1583300000
2022-10-23 12:45:00,648.0000000000,43.0000000000,891.1606000000,57.9333300000
2022-10-23 13:00:00,628.0000000000,44.0000000000,850.2314000000,57.4916600000
2022-10-23 13:15:00,608.0000000000,43.0000000000,829.9468000000,56.4833300000
2022-10-23 13:30:00,576.0000000000,44.0000000000,787.4973000000,57.1416700000
2022-10-23 13:45:00,568.0000000000,44.0000000000,772.2938000000,57.5750000000
2022-10-23 14:00:00,540.0000000000,44.0000000000,731.5646000000,56.0250000000
2022-10-23 14:15:00,520.0000000000,44.0000000000,706.4790000000,56.1083300000
2022-10-23 14:30:00,460.0000000000,44.0000000000,627.6613000000,55.6000000000
2022-10-23 14:45:00,440.0000000000,44.0000000000,590.7729000000,53.1083300000
2022-10-23 15:00:00,392.0000000000,44.0000000000,534.8404000000,50.5166700000
2022-10-23 15:15:00,364.0000000000,44.0000000000,490.0303000000,49.5166700000
2022-10-23 15:30:00,316.0000000000,43.0000000000,432.2973000000,47.9750000000
2022-10-23 15:45:00,276.0000000000,44.0000000000,378.8053000000,45.9416700000
2022-10-23 16:00:00,220.0000000000,44.0000000000,310.0698000000,43.1583300000
2022-10-23 16:15:00,160.0000000000,43.0000000000,230.6919000000,39.6166600000
2022-10-23 16:30:00,124.0000000000,43.0000000000,191.2431000000,37.5916700000
2022-10-23 16:45:00,80.0000000000,43.0000000000,136.8308000000,35.4666700000
2022-10-23 17:00:00,44.0000000000,42.0000000000,79.0577900000,33.0166700000
2022-10-23 17:15:00,20.0000000000,42.0000000000,36.6882600000,30.4083300000
2022-10-23 17:30:00,8.0000000000,41.0000000000,9.4021170000,27.9166700000
2022-10-23 17:45:00,0.0000000000,41.0000000000,0.3200720000,25.7333300000
2022-10-23 18:00:00,0.0000000000,41.0000000000,0.0000000000,23.8083300000
2022-10-23 18:15:00,0.0000000000,40.0000000000,0.0000000000,22.7666700000
2022-10-23 18:30:00,0.0000000000,40.0000000000,0.0000000000,21.8416700000
2022-10-23 18:45:00,0.0000000000,39.0000000000,0.0000000000,21.3333300000
2022-10-23 19:00:00,0.0000000000,39.0000000000,0.0000000000,21.3000000000
