Datetime,Generated power_50 (kW),Ambient temperature_68 (degree C),Irradiance_86 (W/m2),PV module temperature_269 (C)
2022-10-31 13:00:00,328.0000000000,37.0000000000,593.5746000000,53.6433300000
2022-10-31 13:15:00,412.0000000000,39.0000000000,566.2946000000,53.0278200000
2022-10-31 13:30:00,388.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-10-31 13:45:00,348.0000000000,36.0000000000,429.0186000000,51.9300000000
2022-10-31 14:00:00,408.0000000000,38.0000000000,721.7356000000,52.1100000000
2022-10-31 14:15:00,364.0000000000,39.0000000000,665.5520000000,53.7666700000
2022-10-31 14:30:00,180.0000000000,39.0000000000,331.6321000000,48.4766700000
2022-10-31 14:45:00,236.0000000000,39.0000000000,415.0598000000,43.0700000000
2022-10-31 15:00:00,268.0000000000,39.0000000000,496.3043000000,45.0333300000
2022-10-31 15:15:00,252.0000000000,39.0000000000,453.7659000000,44.9066700000
2022-10-31 15:30:00,116.0000000000,39.0000000000,228.2533000000,41.9833300000
2022-10-31 15:45:00,176.0000000000,39.0000000000,338.8322000000,36.9333300000
2022-10-31 16:00:00,72.0000000000,39.0000000000,141.7481000000,34.9533300000
2022-10-31 16:15:00,76.0000000000,38.0000000000,147.2179000000,32.0500000000
2022-10-31 16:30:00,76.0000000000,38.0000000000,163.8128000000,30.7633300000
2022-10-31 16:45:00,44.0000000000,38.0000000000,94.4948900000,29.8033300000
2022-10-31 17:00:00,28.0000000000,38.0000000000,51.6894100000,28.2200000000
2022-10-31 17:15:00,12.0000000000,38.0000000000,23.1563000000,26.5233300000
2022-10-31 17:30:00,0.0000000000,38.0000000000,3.9484160000,24.9600000000
2022-10-31 17:45:00,0.0000000000,37.0000000000,0.2903248000,23.7766700000
2022-10-31 18:00:00,0.0000000000,37.0000000000,0.0000000000,23.0166700000
2022-10-31 18:15:00,0.0000000000,37.0000000000,0.0000000000,22.1000000000
2022-10-31 18:30:00,0.0000000000,37.0000000000,0.0000000000,21.5500000000
2022-10-31 18:45:00,0.0000000000,36.0000000000,0.0000000000,20.7166700000
2022-10-31 19:00:00,0.0000000000,36.0000000000,0.0000000000,20.0066700000
2022-10-31 19:15:00,0.0000000000,36.0000000000,0.0000000000,19.0933300000
2022-10-31 19:30:00,0.0000000000,36.0000000000,0.0000000000,18.7500000000
2022-10-31 19:45:00,0.0000000000,35.0000000000,0.0000000000,18.4133300000
2022-10-31 20:00:00,0.0000000000,35.0000000000,0.0000000000,18.0100000000
2022-10-31 20:15:00,0.0000000000,35.0000000000,0.0000000000,17.7633300000
2022-10-31 20:30:00,0.0000000000,34.0000000000,0.0000000000,17.6300000000
2022-10-31 20:45:00,0.0000000000,34.0000000000,0.0000000000,17.5066700000
2022-10-31 21:00:00,0.0000000000,34.0000000000,0.0000000000,17.2366700000
2022-10-31 21:15:00,0.0000000000,33.0000000000,0.0000000000,17.1166700000
2022-10-31 21:30:00,0.0000000000,33.0000000000,0.0000000000,17.1366700000
2022-10-31 21:45:00,0.0000000000,33.0000000000,0.0000000000,17.1700000000
2022-10-31 22:00:00,0.0000000000,33.0000000000,0.0000000000,17.1566700000
2022-10-31 22:15:00,0.0000000000,33.0000000000,0.0000000000,17.1433300000
2022-10-31 22:30:00,0.0000000000,33.0000000000,0.0000000000,17.6766700000
2022-10-31 22:45:00,0.0000000000,33.0000000000,0.0000000000,18.5200000000
2022-10-31 23:00:00,0.0000000000,33.0000000000,0.0000000000,19.0300000000
2022-10-31 23:15:00,0.0000000000,33.0000000000,0.0000000000,19.5600000000
2022-10-31 23:30:00,0.0000000000,33.0000000000,0.0000000000,19.7000000000
2022-10-31 23:45:00,0.0000000000,33.0000000000,0.0000000000,19.7033300000
2022-11-01 00:00:00,0.0000000000,33.0000000000,0.0000000000,19.7300000000
2022-11-01 00:15:00,0.0000000000,33.0000000000,0.0000000000,19.5766700000
2022-11-01 00:30:00,0.0000000000,33.0000000000,0.0000000000,19.3600000000
2022-11-01 00:45:00,0.0000000000,33.0000000000,0.0000000000,19.3733300000
2022-11-01 01:00:00,0.0000000000,33.0000000000,0.0000000000,19.4866700000
2022-11-01 01:15:00,0.0000000000,33.0000000000,0.0000000000,19.4166700000
2022-11-01 01:30:00,0.0000000000,33.0000000000,0.0000000000,19.3900000000
2022-11-01 01:45:00,0.0000000000,33.0000000000,0.0000000000,19.2666700000
2022-11-01 02:00:00,0.0000000000,33.0000000000,0.0000000000,19.1766700000
2022-11-01 02:15:00,0.0000000000,32.0000000000,0.0000000000,19.0166700000
2022-11-01 02:30:00,0.0000000000,32.0000000000,0.0000000000,18.9366700000
2022-11-01 02:45:00,0.0000000000,32.0000000000,0.0000000000,18.5866700000
2022-11-01 03:00:00,0.0000000000,32.0000000000,0.0000000000,18.4433300000
2022-11-01 03:15:00,0.0000000000,32.0000000000,0.0000000000,18.4000000000
2022-11-01 03:30:00,0.0000000000,32.0000000000,0.0000000000,18.2333300000
2022-11-01 03:45:00,0.0000000000,32.0000000000,0.0000000000,17.6266700000
2022-11-01 04:00:00,0.0000000000,32.0000000000,0.0000000000,16.9133300000
2022-11-01 04:15:00,0.0000000000,31.0000000000,0.0000000000,16.8866700000
2022-11-01 04:30:00,0.0000000000,32.0000000000,0.0000000000,16.7233300000
2022-11-01 04:45:00,0.0000000000,31.0000000000,0.0000000000,16.5566700000
2022-11-01 05:00:00,0.0000000000,31.0000000000,0.0000000000,16.0100000000
2022-11-01 05:15:00,0.0000000000,31.0000000000,0.0000000000,15.2133300000
2022-11-01 05:30:00,0.0000000000,30.0000000000,0.0000000000,15.5333300000
2022-11-01 05:45:00,0.0000000000,30.0000000000,0.0000000000,15.9600000000
2022-11-01 06:00:00,2.4000000000,31.0000000000,3.4955100000,15.8900000000
2022-11-01 06:15:00,14.0000000000,30.0000000000,24.6543800000,15.9400000000
2022-11-01 06:30:00,34.0000000000,31.0000000000,58.2275200000,16.9000000000
2022-11-01 06:45:00,59.2000000000,31.0000000000,101.1259000000,18.8200000000
2022-11-01 07:00:00,87.6000000000,31.0000000000,149.8424000000,20.6866700000
2022-11-01 07:15:00,117.6000000000,31.0000000000,204.1099000000,22.3333300000
2022-11-01 07:30:00,147.2000000000,32.0000000000,263.3013000000,23.9000000000
2022-11-01 07:45:00,178.8000000000,32.0000000000,326.2785000000,26.4333300000
2022-11-01 08:00:00,202.8000000000,33.0000000000,373.7524000000,30.0200000000
2022-11-01 08:15:00,234.4000000000,34.0000000000,429.8199000000,34.0900000000
2022-11-01 08:30:00,270.8000000000,34.0000000000,493.0178000000,37.4666700000
2022-11-01 08:45:00,308.4000000000,35.0000000000,558.6777000000,39.5433300000
2022-11-01 09:00:00,324.0000000000,35.0000000000,590.7179000000,41.1133300000
2022-11-01 09:15:00,352.0000000000,36.0000000000,633.8137000000,42.1900000000
2022-11-01 09:30:00,372.0000000000,36.0000000000,670.8011000000,44.0033300000
2022-11-01 09:45:00,392.0000000000,36.0000000000,704.6064000000,46.0400000000
2022-11-01 10:00:00,456.0000000000,37.0000000000,825.1841000000,48.3266700000
2022-11-01 10:15:00,440.0000000000,37.0000000000,804.4781000000,49.5866700000
2022-11-01 10:30:00,452.0000000000,38.0000000000,821.0383000000,49.8066700000
2022-11-01 10:45:00,476.0000000000,38.0000000000,849.8036000000,50.2133300000
2022-11-01 11:00:00,488.0000000000,38.0000000000,879.5677000000,52.0766700000
2022-11-01 11:15:00,492.0000000000,38.0000000000,881.4258000000,52.6200000000
2022-11-01 11:30:00,496.0000000000,39.0000000000,892.7717000000,53.6866700000
2022-11-01 11:45:00,496.0000000000,39.0000000000,894.8156000000,54.4733300000
2022-11-01 12:00:00,492.0000000000,39.0000000000,889.1833000000,55.4933300000
2022-11-01 12:15:00,504.0000000000,39.0000000000,906.1151000000,57.3733300000
2022-11-01 12:30:00,484.0000000000,39.0000000000,872.2283000000,56.7133300000
2022-11-01 12:45:00,488.0000000000,39.0000000000,883.3071000000,56.9166700000
2022-11-01 13:00:00,476.0000000000,39.0000000000,858.5134000000,57.1366700000
2022-11-01 13:15:00,464.0000000000,39.0000000000,835.8448000000,56.9333300000
2022-11-01 13:30:00,448.0000000000,40.0000000000,806.7659000000,55.7500000000
2022-11-01 13:45:00,424.0000000000,40.0000000000,771.2418000000,56.2266700000
2022-11-01 14:00:00,404.0000000000,40.0000000000,734.5563000000,55.1766700000
2022-11-01 14:15:00,384.0000000000,39.0000000000,691.8903000000,53.7066700000
2022-11-01 14:30:00,352.0000000000,39.0000000000,641.3273000000,52.4700000000
2022-11-01 14:45:00,324.0000000000,39.0000000000,590.1721000000,50.8633300000
2022-11-01 15:00:00,296.0000000000,39.0000000000,544.3937000000,49.3100000000
2022-11-01 15:15:00,264.0000000000,39.0000000000,485.2952000000,47.8300000000
2022-11-01 15:30:00,224.0000000000,39.0000000000,432.4445000000,45.7366700000
2022-11-01 15:45:00,192.0000000000,39.0000000000,387.8970000000,40.1000000000
2022-11-01 16:00:00,152.0000000000,39.0000000000,324.3972000000,33.0100000000
2022-11-01 16:15:00,104.0000000000,38.0000000000,242.9205000000,30.3066700000
2022-11-01 16:30:00,56.0000000000,38.0000000000,132.0513000000,28.7000000000
2022-11-01 16:45:00,36.0000000000,38.0000000000,87.6896700000,27.2533300000
2022-11-01 17:00:00,32.0000000000,38.0000000000,55.1500800000,26.3200000000
2022-11-01 17:15:00,16.0000000000,38.0000000000,29.0324700000,25.4033300000
2022-11-01 17:30:00,0.0000000000,37.0000000000,3.0658290000,23.5766700000
2022-11-01 17:45:00,0.0000000000,37.0000000000,0.0000000000,21.6800000000
2022-11-01 18:00:00,0.0000000000,37.0000000000,0.0000000000,20.2100000000
2022-11-01 18:15:00,0.0000000000,36.0000000000,0.0000000000,19.0666700000
2022-11-01 18:30:00,0.0000000000,36.0000000000,0.0000000000,17.7966700000
2022-11-01 18:45:00,0.0000000000,36.0000000000,0.0000000000,16.8900000000
2022-11-01 19:00:00,0.0000000000,36.0000000000,0.0000000000,17.0533300000
2022-11-01 19:15:00,0.0000000000,35.0000000000,0.0000000000,17.1166700000
2022-11-01 19:30:00,0.0000000000,35.0000000000,0.0000000000,17.3666700000
2022-11-01 19:45:00,0.0000000000,34.0000000000,0.0000000000,16.9566700000
2022-11-01 20:00:00,0.0000000000,34.0000000000,0.0000000000,16.3866700000
2022-11-01 20:15:00,0.0000000000,34.0000000000,0.0000000000,15.6233300000
2022-11-01 20:30:00,0.0000000000,34.0000000000,0.0000000000,14.9733300000
2022-11-01 20:45:00,0.0000000000,33.0000000000,0.0000000000,14.5333300000
2022-11-01 21:00:00,0.0000000000,33.0000000000,0.0000000000,14.1633300000
2022-11-01 21:15:00,0.0000000000,33.0000000000,0.0000000000,14.0800000000
2022-11-01 21:30:00,0.0000000000,32.0000000000,0.0000000000,14.5800000000
2022-11-01 21:45:00,0.0000000000,32.0000000000,0.0000000000,14.0000000000
2022-11-01 22:00:00,0.0000000000,32.0000000000,0.0000000000,13.4533300000
2022-11-01 22:15:00,0.0000000000,32.0000000000,0.0000000000,13.2933300000
2022-11-01 22:30:00,0.0000000000,31.0000000000,0.0000000000,13.1000000000
2022-11-01 22:45:00,0.0000000000,31.0000000000,0.0000000000,12.9166700000
2022-11-01 23:00:00,0.0000000000,31.0000000000,0.0000000000,12.8100000000
2022-11-01 23:15:00,0.0000000000,31.0000000000,0.0000000000,12.7600000000
2022-11-01 23:30:00,0.0000000000,31.0000000000,0.0000000000,12.8166700000
2022-11-01 23:45:00,0.0000000000,31.0000000000,0.0000000000,12.9700000000
2022-11-02 00:00:00,0.0000000000,30.0000000000,0.0000000000,12.9333300000
2022-11-02 00:15:00,0.0000000000,30.0000000000,0.0000000000,12.7433300000
2022-11-02 00:30:00,0.0000000000,30.0000000000,0.0000000000,12.6100000000
2022-11-02 00:45:00,0.0000000000,30.0000000000,0.0000000000,12.6266700000
2022-11-02 01:00:00,0.0000000000,30.0000000000,0.0000000000,12.9600000000
2022-11-02 01:15:00,0.0000000000,30.0000000000,0.0000000000,13.0166700000
2022-11-02 01:30:00,0.0000000000,30.0000000000,0.0000000000,13.0266700000
2022-11-02 01:45:00,0.0000000000,29.0000000000,0.0000000000,12.9000000000
2022-11-02 02:00:00,0.0000000000,29.0000000000,0.0000000000,12.7733300000
2022-11-02 02:15:00,0.0000000000,29.0000000000,0.0000000000,12.6200000000
2022-11-02 02:30:00,0.0000000000,29.0000000000,0.0000000000,12.4400000000
2022-11-02 02:45:00,0.0000000000,29.0000000000,0.0000000000,12.2400000000
2022-11-02 03:00:00,0.0000000000,29.0000000000,0.0000000000,12.1000000000
2022-11-02 03:15:00,0.0000000000,29.0000000000,0.0000000000,11.9866700000
2022-11-02 03:30:00,0.0000000000,29.0000000000,0.0000000000,12.2166700000
2022-11-02 03:45:00,0.0000000000,29.0000000000,0.0000000000,12.5000000000
2022-11-02 04:00:00,0.0000000000,29.0000000000,0.0000000000,12.2400000000
2022-11-02 04:15:00,0.0000000000,29.0000000000,0.0000000000,12.7466700000
2022-11-02 04:30:00,0.0000000000,29.0000000000,0.0000000000,12.4433300000
2022-11-02 04:45:00,0.0000000000,29.0000000000,0.0000000000,11.8466700000
2022-11-02 05:00:00,0.0000000000,29.0000000000,0.0000000000,11.9933300000
2022-11-02 05:15:00,0.0000000000,29.0000000000,0.0000000000,11.6933300000
2022-11-02 05:30:00,0.0000000000,29.0000000000,0.0000000000,11.4833300000
2022-11-02 05:45:00,0.0000000000,29.0000000000,0.0000000000,11.2933300000
2022-11-02 06:00:00,3.6000000000,28.0000000000,6.2594010000,11.2633300000
2022-11-02 06:15:00,15.6000000000,28.0000000000,33.3060500000,11.8700000000
2022-11-02 06:30:00,34.4000000000,28.0000000000,65.8804900000,13.2866700000
2022-11-02 06:45:00,58.0000000000,29.0000000000,99.3955600000,15.9000000000
2022-11-02 07:00:00,91.6000000000,30.0000000000,159.6670000000,18.9900000000
2022-11-02 07:15:00,131.2000000000,31.0000000000,239.2508000000,21.7400000000
2022-11-02 07:30:00,161.6000000000,32.0000000000,298.3377000000,23.2766700000
2022-11-02 07:45:00,204.0000000000,33.0000000000,374.7395000000,25.5100000000
2022-11-02 08:00:00,246.8000000000,33.0000000000,453.8472000000,29.4000000000
2022-11-02 08:15:00,274.0000000000,34.0000000000,505.4089000000,34.8100000000
2022-11-02 08:30:00,288.8000000000,34.0000000000,535.8813000000,38.3466700000
2022-11-02 08:45:00,300.0000000000,35.0000000000,547.6337000000,40.1466700000
2022-11-02 09:00:00,360.0000000000,35.0000000000,651.9416000000,42.3000000000
2022-11-02 09:15:00,392.0000000000,35.0000000000,721.1434000000,44.1966700000
2022-11-02 09:30:00,412.0000000000,36.0000000000,751.9991000000,46.8733300000
2022-11-02 09:45:00,424.0000000000,37.0000000000,789.1374000000,50.5500000000
2022-11-02 10:00:00,452.0000000000,37.0000000000,827.9248000000,51.8600000000
2022-11-02 10:15:00,472.0000000000,38.0000000000,871.8915000000,53.1566700000
2022-11-02 10:30:00,480.0000000000,38.0000000000,890.4608000000,55.6300000000
2022-11-02 10:45:00,492.0000000000,38.0000000000,908.2750000000,57.4600000000
2022-11-02 11:00:00,484.0000000000,39.0000000000,897.9279000000,58.4766700000
2022-11-02 11:15:00,492.0000000000,39.0000000000,909.6686000000,58.4500000000
