Datetime,Generated power_33 (kW),Ambient temperature_34 (degree C),Irradiance_35 (W/m2),PV module temperature_254 (C)
2022-09-23 00:00:00,0.0000000000,37.0000000000,0.0000000000,24.5817700000
2022-09-23 00:15:00,0.0000000000,36.0000000000,0.0000000000,24.6638900000
2022-09-23 00:30:00,0.0000000000,37.0000000000,0.0000000000,24.7795500000
2022-09-23 00:45:00,0.0000000000,37.0000000000,0.0000000000,24.7865800000
2022-09-23 01:00:00,0.0000000000,37.0000000000,0.0000000000,24.8468900000
2022-09-23 01:15:00,0.0000000000,37.0000000000,0.0000000000,24.9000000000
2022-09-23 01:30:00,0.0000000000,37.0000000000,0.0000000000,24.9926000000
2022-09-23 01:45:00,0.0000000000,36.0000000000,0.0000000000,25.0852100000
2022-09-23 02:00:00,0.0000000000,36.0000000000,0.0000000000,25.0489600000
2022-09-23 02:15:00,0.0000000000,36.0000000000,0.0000000000,24.8790600000
2022-09-23 02:30:00,0.0000000000,36.0000000000,0.0000000000,24.8189700000
2022-09-23 02:45:00,0.0000000000,36.0000000000,0.0000000000,24.8642800000
2022-09-23 03:00:00,0.0000000000,36.0000000000,0.0000000000,24.7117100000
2022-09-23 03:15:00,0.0000000000,36.0000000000,0.0000000000,23.8774500000
2022-09-23 03:30:00,0.0000000000,36.0000000000,0.0000000000,23.6135100000
2022-09-23 03:45:00,0.0000000000,36.0000000000,0.0000000000,23.7861100000
2022-09-23 04:00:00,0.0000000000,36.0000000000,0.0000000000,23.9402700000
2022-09-23 04:15:00,0.0000000000,36.0000000000,0.0000000000,23.8750300000
2022-09-23 04:30:00,0.0000000000,36.0000000000,0.0000000000,23.7933100000
2022-09-23 04:45:00,0.0000000000,36.0000000000,0.0000000000,23.7463400000
2022-09-23 05:00:00,0.0000000000,36.0000000000,0.0000000000,23.6667000000
2022-09-23 05:15:00,0.0000000000,36.0000000000,0.0000000000,23.6000000000
2022-09-23 05:30:00,0.0000000000,36.0000000000,0.0000000000,23.6836600000
2022-09-23 05:45:00,0.0000000000,36.0000000000,0.0000000000,23.8049100000
2022-09-23 06:00:00,0.0000000000,36.0000000000,0.2308360000,23.8682600000
2022-09-23 06:15:00,0.4800000000,36.0000000000,5.3947060000,23.9594700000
2022-09-23 06:30:00,2.6800000000,36.0000000000,17.7206300000,24.2967400000
2022-09-23 06:45:00,3.8400000000,36.0000000000,25.0196300000,24.6462100000
2022-09-23 07:00:00,5.2400000000,36.0000000000,33.1533800000,24.7825800000
2022-09-23 07:15:00,8.4400000000,36.0000000000,50.4270400000,25.3948100000
2022-09-23 07:30:00,10.5600000000,37.0000000000,63.5550500000,26.2114400000
2022-09-23 07:45:00,12.2800000000,37.0000000000,73.9367400000,27.3328400000
2022-09-23 08:00:00,17.2400000000,37.0000000000,103.5190000000,28.5810000000
2022-09-23 08:15:00,24.9600000000,38.0000000000,149.5284000000,30.2751200000
2022-09-23 08:30:00,38.8000000000,39.0000000000,228.2124000000,32.5204300000
2022-09-23 08:45:00,61.7600000000,40.0000000000,372.1194000000,36.4485700000
2022-09-23 09:00:00,53.6000000000,40.0000000000,328.2877000000,39.3427700000
2022-09-23 09:15:00,63.6000000000,42.0000000000,385.7314000000,40.8518100000
2022-09-23 09:30:00,40.8000000000,42.0000000000,251.8500000000,42.4122100000
2022-09-23 09:45:00,68.4000000000,42.0000000000,404.2245000000,41.9822300000
2022-09-23 10:00:00,79.6000000000,44.0000000000,562.3047000000,45.9998300000
2022-09-23 10:15:00,64.0000000000,44.0000000000,417.1309000000,49.5388500000
2022-09-23 10:30:00,55.2000000000,45.0000000000,327.9608000000,45.1371200000
2022-09-23 10:45:00,42.4000000000,46.0000000000,253.8420000000,42.6368700000
2022-09-23 11:00:00,60.0000000000,46.0000000000,434.2642000000,41.8045500000
2022-09-23 11:15:00,51.6000000000,46.0000000000,317.9775000000,45.3381900000
2022-09-23 11:30:00,26.8000000000,46.0000000000,165.8171000000,41.6594500000
2022-09-23 11:45:00,40.0000000000,45.0000000000,246.3810000000,34.1369200000
2022-09-23 12:00:00,84.0000000000,44.0000000000,843.8109000000,36.0951900000
2022-09-23 12:15:00,82.0000000000,45.0000000000,918.4426000000,52.9936800000
2022-09-23 12:30:00,78.8000000000,45.0000000000,760.4374000000,58.4236900000
2022-09-23 12:45:00,113.2000000000,48.0000000000,1017.3030000000,62.0854900000
2022-09-23 13:00:00,83.2000000000,50.0000000000,602.4905000000,58.3112300000
2022-09-23 13:15:00,80.4000000000,51.0000000000,672.8750000000,55.8449400000
2022-09-23 13:30:00,51.6000000000,51.0000000000,329.7748000000,51.1158300000
2022-09-23 13:45:00,99.6000000000,51.0000000000,705.9172000000,51.9345700000
2022-09-23 14:00:00,54.8000000000,52.0000000000,388.6534000000,56.7951500000
2022-09-23 14:15:00,48.0000000000,52.0000000000,306.1817000000,49.1273600000
2022-09-23 14:30:00,47.6000000000,52.0000000000,319.8517000000,46.2370900000
2022-09-23 14:45:00,42.0000000000,51.0000000000,282.0703000000,45.0557100000
2022-09-23 15:00:00,48.4000000000,51.0000000000,307.3050000000,43.9700800000
2022-09-23 15:15:00,60.8000000000,50.0000000000,393.0093000000,45.1057000000
2022-09-23 15:30:00,79.2000000000,50.0000000000,531.6758000000,49.8266800000
2022-09-23 15:45:00,68.4000000000,51.0000000000,461.1323000000,52.4976800000
2022-09-23 16:00:00,53.2000000000,52.0000000000,371.0612000000,51.4574100000
2022-09-23 16:15:00,30.4000000000,53.0000000000,205.4395000000,46.6014500000
2022-09-23 16:30:00,36.8000000000,51.0000000000,249.1834000000,42.4391900000
2022-09-23 16:45:00,42.4000000000,50.0000000000,299.3053000000,43.5563700000
