Datetime,Generated power_38 (kW),Ambient temperature_56 (degree C),Irradiance_74 (W/m2),PV module temperature_257 (C)
2020-01-02 00:00:00,0.0000000000,36.0000000000,0.0000000000,22.6932900000
2020-01-02 00:15:00,0.0000000000,36.0000000000,0.0000000000,22.6982700000
2020-01-02 00:30:00,0.0000000000,36.0000000000,0.0000000000,23.1882400000
2020-01-02 00:45:00,0.0000000000,36.0000000000,0.0000000000,23.4304400000
2020-01-02 01:00:00,0.0000000000,36.0000000000,0.0000000000,23.6387400000
2020-01-02 01:15:00,0.0000000000,36.0000000000,0.0000000000,23.2063900000
2020-01-02 01:30:00,0.0000000000,36.0000000000,0.0000000000,22.9405000000
2020-01-02 01:45:00,0.0000000000,36.0000000000,0.0000000000,22.4383000000
2020-01-02 02:00:00,0.0000000000,36.0000000000,0.0000000000,22.4466200000
2020-01-02 02:15:00,0.0000000000,36.0000000000,0.0000000000,22.4484000000
2020-01-02 02:30:00,0.0000000000,35.0000000000,0.0000000000,22.2731500000
2020-01-02 02:45:00,0.0000000000,35.0000000000,0.0000000000,22.3310600000
2020-01-02 03:00:00,0.0000000000,35.0000000000,0.0000000000,22.4505300000
2020-01-02 03:15:00,0.0000000000,35.0000000000,0.0000000000,22.4864800000
2020-01-02 03:30:00,0.0000000000,35.0000000000,0.0000000000,22.4597700000
2020-01-02 03:45:00,0.0000000000,35.0000000000,0.0000000000,22.4284100000
2020-01-02 04:00:00,0.0000000000,35.0000000000,0.0000000000,22.0834800000
2020-01-02 04:15:00,0.0000000000,35.0000000000,0.0000000000,21.7924300000
2020-01-02 04:30:00,0.0000000000,35.0000000000,0.0000000000,21.7932900000
2020-01-02 04:45:00,0.0000000000,35.0000000000,0.0000000000,21.7273900000
2020-01-02 05:00:00,0.0000000000,34.0000000000,0.0000000000,21.4257300000
2020-01-02 05:15:00,0.0000000000,34.0000000000,0.0000000000,21.2181200000
2020-01-02 05:30:00,0.0000000000,34.0000000000,0.0000000000,20.7506600000
2020-01-02 05:45:00,0.0000000000,34.0000000000,0.0000000000,20.5563300000
2020-01-02 06:00:00,0.0000000000,34.0000000000,0.0000000000,20.6000000000
2020-01-02 06:15:00,0.0000000000,34.0000000000,0.0000000000,20.6965100000
2020-01-02 06:30:00,0.0000000000,34.0000000000,1.1419630000,21.0375800000
2020-01-02 06:45:00,8.0000000000,34.0000000000,12.2741100000,21.3736100000
2020-01-02 07:00:00,24.8000000000,34.0000000000,38.7226100000,21.8415200000
2020-01-02 07:15:00,46.8000000000,34.0000000000,71.8351900000,23.0362100000
2020-01-02 07:30:00,73.6000000000,34.0000000000,110.0587000000,24.3952600000
2020-01-02 07:45:00,102.4000000000,35.0000000000,153.7210000000,26.0498500000
2020-01-02 08:00:00,141.6000000000,36.0000000000,207.7806000000,27.7511500000
2020-01-02 08:15:00,158.0000000000,36.0000000000,223.9988000000,29.6000500000
2020-01-02 08:30:00,178.0000000000,36.0000000000,250.4996000000,30.7610400000
2020-01-02 08:45:00,208.4000000000,36.0000000000,272.1042000000,31.3579000000
2020-01-02 09:00:00,300.0000000000,37.0000000000,412.8260000000,33.8318000000
2020-01-02 09:15:00,364.0000000000,37.0000000000,498.1194000000,37.1823800000
2020-01-02 09:30:00,388.0000000000,37.0000000000,539.1940000000,39.2767600000
2020-01-02 09:45:00,420.0000000000,39.0000000000,578.5058000000,40.8673600000
2020-01-02 10:00:00,448.0000000000,38.0000000000,621.1177000000,42.5457900000
2020-01-02 10:15:00,484.0000000000,39.0000000000,657.3023000000,43.4165200000
2020-01-02 10:30:00,528.0000000000,39.0000000000,713.5980000000,44.9502600000
2020-01-02 10:45:00,544.0000000000,39.0000000000,741.1202000000,46.1869800000
2020-01-02 11:00:00,468.0000000000,40.0000000000,645.7893000000,45.6250100000
2020-01-02 11:15:00,348.0000000000,40.0000000000,461.2979000000,42.0721100000
2020-01-02 11:30:00,468.0000000000,40.0000000000,615.5924000000,42.3147800000
2020-01-02 11:45:00,596.0000000000,40.0000000000,803.8823000000,46.7166100000
2020-01-02 12:00:00,608.0000000000,41.0000000000,842.3269000000,50.6340300000
2020-01-02 12:15:00,592.0000000000,41.0000000000,831.4576000000,51.9756100000
2020-01-02 12:30:00,580.0000000000,41.0000000000,805.4532000000,53.3884800000
2020-01-02 12:45:00,564.0000000000,42.0000000000,786.2827000000,53.5770700000
2020-01-02 13:00:00,568.0000000000,42.0000000000,792.9240000000,52.2059600000
2020-01-02 13:15:00,544.0000000000,42.0000000000,760.7761000000,50.7467200000
2020-01-02 13:30:00,564.0000000000,42.0000000000,786.2789000000,51.1586800000
2020-01-02 13:45:00,456.0000000000,42.0000000000,595.6410000000,49.9185600000
2020-01-02 14:00:00,440.0000000000,42.0000000000,644.3287000000,46.5081700000
2020-01-02 14:15:00,388.0000000000,42.0000000000,545.9406000000,45.2541300000
2020-01-02 14:30:00,412.0000000000,42.0000000000,569.6603000000,43.3190800000
2020-01-02 14:45:00,440.0000000000,42.0000000000,602.7130000000,45.4525200000
2020-01-02 15:00:00,320.0000000000,42.0000000000,485.3715000000,44.8781700000
2020-01-02 15:15:00,296.0000000000,42.0000000000,393.3774000000,41.3135600000
2020-01-02 15:30:00,280.0000000000,42.0000000000,396.0355000000,41.2256500000
2020-01-02 15:45:00,232.0000000000,42.0000000000,323.1991000000,39.4759000000
2020-01-02 16:00:00,156.0000000000,42.0000000000,224.3197000000,36.6434500000
2020-01-02 16:15:00,164.0000000000,42.0000000000,228.2897000000,35.2657500000
2020-01-02 16:30:00,152.0000000000,42.0000000000,213.1087000000,35.3074800000
2020-01-02 16:45:00,140.0000000000,42.0000000000,196.6841000000,34.7822900000
2020-01-02 17:00:00,88.0000000000,42.0000000000,132.7852000000,33.4466700000
2020-01-02 17:15:00,64.0000000000,41.0000000000,94.4889600000,32.0474500000
2020-01-02 17:30:00,28.0000000000,41.0000000000,47.2538900000,30.2632400000
2020-01-02 17:45:00,8.0000000000,41.0000000000,13.9928100000,28.5741300000
2020-01-02 18:00:00,0.0000000000,41.0000000000,0.2534469000,27.0494400000
2020-01-02 18:15:00,0.0000000000,41.0000000000,0.0000000000,26.1031900000
2020-01-02 18:30:00,0.0000000000,40.0000000000,0.0000000000,25.4877100000
2020-01-02 18:45:00,0.0000000000,40.0000000000,0.0000000000,24.9365300000
2020-01-02 19:00:00,0.0000000000,40.0000000000,0.0000000000,24.6597400000
2020-01-02 19:15:00,0.0000000000,39.0000000000,0.0000000000,24.6407400000
2020-01-02 19:30:00,0.0000000000,39.0000000000,0.0000000000,24.3413000000
2020-01-02 19:45:00,0.0000000000,39.0000000000,0.0000000000,24.2798800000
2020-01-02 20:00:00,0.0000000000,39.0000000000,0.0000000000,24.3335300000
2020-01-02 20:15:00,0.0000000000,39.0000000000,0.0000000000,24.2203600000
2020-01-02 20:30:00,0.0000000000,38.0000000000,0.0000000000,23.9797800000
2020-01-02 20:45:00,0.0000000000,38.0000000000,0.0000000000,23.9078100000
2020-01-02 21:00:00,0.0000000000,38.0000000000,0.0000000000,23.8824400000
2020-01-02 21:15:00,0.0000000000,38.0000000000,0.0000000000,23.6927600000
2020-01-02 21:30:00,0.0000000000,38.0000000000,0.0000000000,23.5775400000
2020-01-02 21:45:00,0.0000000000,38.0000000000,0.0000000000,23.3558300000
2020-01-02 22:00:00,0.0000000000,38.0000000000,0.0000000000,23.3739800000
