Datetime,Generated power_1409 (kW),Ambient temperature_1410 (degree C),Irradiance_1411 (W/m2),PV module temperature_1412 (C)
2022-10-23 00:00:00,0.0000000000,38.0000000000,0.0000000000,23.9300000000
2022-10-23 00:15:00,0.0000000000,37.0000000000,0.0000000000,24.1033300000
2022-10-23 00:30:00,0.0000000000,38.0000000000,0.0000000000,23.6900000000
2022-10-23 00:45:00,0.0000000000,37.0000000000,0.0000000000,23.7666700000
2022-10-23 01:00:00,0.0000000000,37.0000000000,0.0000000000,24.0500000000
2022-10-23 01:15:00,0.0000000000,38.0000000000,0.0000000000,24.1266700000
2022-10-23 01:30:00,0.0000000000,37.0000000000,0.0000000000,24.1600000000
2022-10-23 01:45:00,0.0000000000,38.0000000000,0.0000000000,24.1966700000
2022-10-23 02:00:00,0.0000000000,38.0000000000,0.0000000000,24.2600000000
2022-10-23 02:15:00,0.0000000000,37.0000000000,0.0000000000,24.4433300000
2022-10-23 02:30:00,0.0000000000,37.0000000000,0.0000000000,24.5000000000
2022-10-23 02:45:00,0.0000000000,37.0000000000,0.0000000000,24.5966700000
2022-10-23 03:00:00,0.0000000000,37.0000000000,0.0000000000,24.6000000000
2022-10-23 03:15:00,0.0000000000,37.0000000000,0.0000000000,24.6000000000
2022-10-23 03:30:00,0.0000000000,37.0000000000,0.0000000000,24.6433300000
2022-10-23 03:45:00,0.0000000000,38.0000000000,0.0000000000,24.6966700000
2022-10-23 04:00:00,0.0000000000,37.0000000000,0.0000000000,24.6900000000
2022-10-23 04:15:00,0.0000000000,37.0000000000,0.0000000000,24.6100000000
2022-10-23 04:30:00,0.0000000000,37.0000000000,0.0000000000,24.6566700000
2022-10-23 04:45:00,0.0000000000,37.0000000000,0.0000000000,24.6133300000
2022-10-23 05:00:00,0.0000000000,37.0000000000,0.0000000000,24.4200000000
2022-10-23 05:15:00,0.0000000000,37.0000000000,0.0000000000,24.4033300000
2022-10-23 05:30:00,0.0000000000,37.0000000000,0.0000000000,24.4700000000
2022-10-23 05:45:00,0.0000000000,37.0000000000,0.0000000000,24.0266700000
2022-10-23 06:00:00,0.0000000000,37.0000000000,1.0787930000,23.8700000000
2022-10-23 06:15:00,12.0000000000,37.0000000000,16.1321000000,23.8100000000
2022-10-23 06:30:00,36.0000000000,37.0000000000,49.1265800000,24.2000000000
2022-10-23 06:45:00,84.0000000000,37.0000000000,116.8084000000,25.1000000000
2022-10-23 07:00:00,104.0000000000,37.0000000000,137.3221000000,26.1833300000
2022-10-23 07:15:00,100.0000000000,37.0000000000,130.7663000000,26.6966700000
2022-10-23 07:30:00,116.0000000000,38.0000000000,151.6119000000,27.6900000000
2022-10-23 07:45:00,164.0000000000,38.0000000000,208.0577000000,29.9466700000
2022-10-23 08:00:00,180.0000000000,38.0000000000,233.9155000000,32.5800000000
