Datetime,Generated power_46 (kW),Ambient temperature_64 (degree C),Irradiance_82 (W/m2),PV module temperature_265 (C)
2022-01-01 00:00:00,0.0000000000,32.0000000000,0.0000000000,15.4833300000
2022-01-01 00:15:00,0.0000000000,31.0000000000,0.0000000000,15.1250000000
2022-01-01 00:30:00,0.0000000000,31.0000000000,0.0000000000,14.8666700000
2022-01-01 00:45:00,0.0000000000,30.0000000000,0.0000000000,15.1083300000
2022-01-01 01:00:00,0.0000000000,31.0000000000,0.0000000000,15.0916700000
2022-01-01 01:15:00,0.0000000000,31.0000000000,0.0000000000,15.3750000000
2022-01-01 01:30:00,0.0000000000,30.0000000000,0.0000000000,15.7833300000
2022-01-01 01:45:00,0.0000000000,30.0000000000,0.0000000000,15.9250000000
2022-01-01 02:00:00,0.0000000000,30.0000000000,0.0000000000,15.3250000000
2022-01-01 02:15:00,0.0000000000,30.0000000000,0.0000000000,15.4416700000
2022-01-01 02:30:00,0.0000000000,30.0000000000,0.0000000000,15.8000000000
2022-01-01 02:45:00,0.0000000000,30.0000000000,0.0000000000,15.6500000000
2022-01-01 03:00:00,0.0000000000,29.0000000000,0.0000000000,15.1750000000
2022-01-01 03:15:00,0.0000000000,30.0000000000,0.0000000000,14.5833300000
2022-01-01 03:30:00,0.0000000000,29.0000000000,0.0000000000,14.0916700000
2022-01-01 03:45:00,0.0000000000,29.0000000000,0.0000000000,14.0166700000
2022-01-01 04:00:00,0.0000000000,29.0000000000,0.0000000000,14.6666700000
2022-01-01 04:15:00,0.0000000000,29.0000000000,0.0000000000,14.8500000000
2022-01-01 04:30:00,0.0000000000,29.0000000000,0.0000000000,14.4583300000
2022-01-01 04:45:00,0.0000000000,29.0000000000,0.0000000000,14.6000000000
2022-01-01 05:00:00,0.0000000000,29.0000000000,0.0000000000,14.1416700000
2022-01-01 05:15:00,0.0000000000,29.0000000000,0.0000000000,14.1583300000
2022-01-01 05:30:00,0.0000000000,29.0000000000,0.0000000000,13.5416700000
2022-01-01 05:45:00,0.0000000000,29.0000000000,0.0000000000,13.0666700000
2022-01-01 06:00:00,0.0000000000,29.0000000000,0.0000000000,12.7500000000
2022-01-01 06:15:00,0.4000000000,28.0000000000,3.2248870000,12.3916700000
2022-01-01 06:30:00,6.4000000000,28.0000000000,25.3083600000,12.3916700000
2022-01-01 06:45:00,14.8000000000,28.0000000000,63.9719500000,13.1666700000
2022-01-01 07:00:00,28.8000000000,28.0000000000,115.4299000000,15.0250000000
2022-01-01 07:15:00,48.8000000000,28.0000000000,174.0738000000,17.4166700000
2022-01-01 07:30:00,70.0000000000,29.0000000000,257.1848000000,19.6166700000
2022-01-01 07:45:00,91.2000000000,29.0000000000,315.5482000000,21.4750000000
2022-01-01 08:00:00,107.2000000000,30.0000000000,340.3308000000,22.8833300000
2022-01-01 08:15:00,126.4000000000,30.0000000000,380.6068000000,24.7250000000
2022-01-01 08:30:00,154.4000000000,30.0000000000,463.0167000000,27.4416700000
2022-01-01 08:45:00,174.0000000000,32.0000000000,526.8484000000,32.1583300000
2022-01-01 09:00:00,194.0000000000,32.0000000000,592.4679000000,37.9416700000
2022-01-01 09:15:00,199.6000000000,31.0000000000,617.8814000000,41.9333300000
2022-01-01 09:30:00,224.4000000000,33.0000000000,676.3500000000,45.9750000000
2022-01-01 09:45:00,205.2000000000,34.0000000000,646.0992000000,48.3750000000
2022-01-01 10:00:00,199.6000000000,34.0000000000,619.5289000000,49.4750000000
2022-01-01 10:15:00,216.8000000000,35.0000000000,655.1779000000,51.0166700000
2022-01-01 10:30:00,147.6000000000,36.0000000000,472.6212000000,48.9583300000
2022-01-01 10:45:00,210.8000000000,36.0000000000,665.5536000000,47.2750000000
2022-01-01 11:00:00,190.4000000000,36.0000000000,566.5637000000,49.8250000000
2022-01-01 11:15:00,226.4000000000,36.0000000000,680.0656000000,50.9250000000
2022-01-01 11:30:00,233.2000000000,38.0000000000,697.4871000000,53.2916700000
2022-01-01 11:45:00,277.2000000000,38.0000000000,849.1619000000,58.1666700000
2022-01-01 12:00:00,213.6000000000,38.0000000000,657.5966000000,58.8083300000
2022-01-01 12:15:00,274.0000000000,38.0000000000,840.8543000000,57.7583400000
2022-01-01 12:30:00,240.0000000000,40.0000000000,767.8737000000,58.4416700000
2022-01-01 12:45:00,216.0000000000,39.0000000000,628.3272000000,57.6250000000
2022-01-01 13:00:00,200.8000000000,40.0000000000,594.2906000000,56.4666700000
2022-01-01 13:15:00,238.0000000000,41.0000000000,687.5319000000,53.5583300000
2022-01-01 13:30:00,204.0000000000,41.0000000000,655.2480000000,56.8250000000
2022-01-01 13:45:00,209.2000000000,41.0000000000,614.3761000000,56.0250000000
2022-01-01 14:00:00,222.8000000000,41.0000000000,679.5749000000,56.7166700000
2022-01-01 14:15:00,207.2000000000,41.0000000000,595.3423000000,56.3750000000
2022-01-01 14:30:00,192.0000000000,41.0000000000,569.0173000000,56.0583300000
2022-01-01 14:45:00,178.0000000000,41.0000000000,524.3947000000,53.7916700000
2022-01-01 15:00:00,160.4000000000,42.0000000000,484.4692000000,51.5833300000
2022-01-01 15:15:00,148.8000000000,41.0000000000,440.5827000000,49.8250000000
2022-01-01 15:30:00,131.2000000000,42.0000000000,386.1452000000,48.3083300000
2022-01-01 15:45:00,108.4000000000,42.0000000000,323.2248000000,45.7500000000
2022-01-01 16:00:00,81.6000000000,42.0000000000,250.4545000000,43.4750000000
2022-01-01 16:15:00,44.8000000000,42.0000000000,144.2085000000,39.4000000000
2022-01-01 16:30:00,51.6000000000,41.0000000000,167.2034000000,36.6833300000
2022-01-01 16:45:00,32.0000000000,40.0000000000,89.4205100000,35.0083400000
2022-01-01 17:00:00,14.0000000000,39.0000000000,30.9519100000,32.0833300000
2022-01-01 17:15:00,6.4000000000,40.0000000000,17.4214000000,28.2750000000
2022-01-01 17:30:00,1.6000000000,39.0000000000,4.1713220000,25.4333300000
2022-01-01 17:45:00,0.0000000000,38.0000000000,0.0000000000,22.8500000000
2022-01-01 18:00:00,0.0000000000,37.0000000000,0.0000000000,21.3000000000
2022-01-01 18:15:00,0.0000000000,36.0000000000,0.0000000000,20.3583300000
2022-01-01 18:30:00,0.0000000000,36.0000000000,0.0000000000,19.2583300000
2022-01-01 18:45:00,0.0000000000,35.0000000000,0.0000000000,18.3833300000
2022-01-01 19:00:00,0.0000000000,34.0000000000,0.0000000000,18.0916700000
2022-01-01 19:15:00,0.0000000000,34.0000000000,0.0000000000,18.8500000000
2022-01-01 19:30:00,0.0000000000,34.0000000000,0.0000000000,19.0416700000
2022-01-01 19:45:00,0.0000000000,34.0000000000,0.0000000000,19.2666700000
2022-01-01 20:00:00,0.0000000000,34.0000000000,0.0000000000,19.8416700000
2022-01-01 20:15:00,0.0000000000,34.0000000000,0.0000000000,20.1583300000
2022-01-01 20:30:00,0.0000000000,34.0000000000,0.0000000000,19.9250000000
2022-01-01 20:45:00,0.0000000000,34.0000000000,0.0000000000,19.5500000000
2022-01-01 21:00:00,0.0000000000,33.0000000000,0.0000000000,19.1000000000
2022-01-01 21:15:00,0.0000000000,34.0000000000,0.0000000000,18.9361100000
2022-01-01 21:30:00,0.0000000000,34.0000000000,0.0000000000,19.1638900000
2022-01-01 21:45:00,0.0000000000,33.0000000000,0.0000000000,18.9833300000
2022-01-01 22:00:00,0.0000000000,34.0000000000,0.0000000000,18.3916700000
2022-01-01 22:15:00,0.0000000000,33.0000000000,0.0000000000,17.8916700000
2022-01-01 22:30:00,0.0000000000,33.0000000000,0.0000000000,17.4416700000
2022-01-01 22:45:00,0.0000000000,32.0000000000,0.0000000000,16.7750000000
2022-01-01 23:00:00,0.0000000000,32.0000000000,0.0000000000,16.3166700000
2022-01-01 23:15:00,0.0000000000,32.0000000000,0.0000000000,15.8916700000
2022-01-01 23:30:00,0.0000000000,32.0000000000,0.0000000000,15.8916700000
2022-01-01 23:45:00,0.0000000000,31.0000000000,0.0000000000,16.0750000000
2022-01-02 00:00:00,0.0000000000,32.0000000000,0.0000000000,16.5333300000
2022-01-02 00:15:00,0.0000000000,31.0000000000,0.0000000000,16.4083300000
2022-01-02 00:30:00,0.0000000000,32.0000000000,0.0000000000,16.0916700000
2022-01-02 00:45:00,0.0000000000,31.0000000000,0.0000000000,15.8833300000
2022-01-02 01:00:00,0.0000000000,31.0000000000,0.0000000000,16.3333300000
2022-01-02 01:15:00,0.0000000000,31.0000000000,0.0000000000,17.0083300000
2022-01-02 01:30:00,0.0000000000,31.0000000000,0.0000000000,16.7500000000
2022-01-02 01:45:00,0.0000000000,31.0000000000,0.0000000000,16.0833300000
2022-01-02 02:00:00,0.0000000000,31.0000000000,0.0000000000,15.8666700000
2022-01-02 02:15:00,0.0000000000,31.0000000000,0.0000000000,15.9333300000
2022-01-02 02:30:00,0.0000000000,30.0000000000,0.0000000000,15.6000000000
2022-01-02 02:45:00,0.0000000000,30.0000000000,0.0000000000,14.6500000000
2022-01-02 03:00:00,0.0000000000,30.0000000000,0.0000000000,14.0000000000
2022-01-02 03:15:00,0.0000000000,31.0000000000,0.0000000000,13.5583300000
2022-01-02 03:30:00,0.0000000000,29.0000000000,0.0000000000,13.3500000000
2022-01-02 03:45:00,0.0000000000,29.0000000000,0.0000000000,13.3000000000
2022-01-02 04:00:00,0.0000000000,29.0000000000,0.0000000000,13.1833300000
2022-01-02 04:15:00,0.0000000000,29.0000000000,0.0000000000,13.8416700000
2022-01-02 04:30:00,0.0000000000,29.0000000000,0.0000000000,13.6666700000
2022-01-02 04:45:00,0.0000000000,29.0000000000,0.0000000000,13.0083300000
2022-01-02 05:00:00,0.0000000000,28.0000000000,0.0000000000,13.0333300000
2022-01-02 05:15:00,0.0000000000,28.0000000000,0.0000000000,13.4000000000
2022-01-02 05:30:00,0.0000000000,29.0000000000,0.0000000000,12.9166700000
2022-01-02 05:45:00,0.0000000000,28.0000000000,0.0000000000,12.6083300000
2022-01-02 06:00:00,0.0000000000,28.0000000000,0.0000000000,12.3333300000
2022-01-02 06:15:00,0.8000000000,28.0000000000,3.3300470000,12.2166700000
2022-01-02 06:30:00,5.6000000000,28.0000000000,26.6403700000,12.6750000000
2022-01-02 06:45:00,14.8000000000,28.0000000000,63.9018400000,13.6583300000
2022-01-02 07:00:00,28.8000000000,29.0000000000,107.2626000000,15.7833300000
2022-01-02 07:15:00,46.0000000000,29.0000000000,170.2530000000,17.9166700000
2022-01-02 07:30:00,65.2000000000,29.0000000000,235.9776000000,19.6583300000
2022-01-02 07:45:00,87.2000000000,30.0000000000,293.3596000000,21.2500000000
2022-01-02 08:00:00,108.0000000000,30.0000000000,354.0015000000,23.1083300000
2022-01-02 08:15:00,132.4000000000,31.0000000000,401.2531000000,25.1250000000
2022-01-02 08:30:00,150.8000000000,32.0000000000,457.8989000000,29.0083300000
2022-01-02 08:45:00,167.6000000000,32.0000000000,514.9655000000,35.4250000000
2022-01-02 09:00:00,184.0000000000,32.0000000000,566.7039000000,40.6750000000
2022-01-02 09:15:00,198.4000000000,33.0000000000,611.5018000000,44.0916700000
2022-01-02 09:30:00,212.4000000000,34.0000000000,655.7037000000,47.1083300000
2022-01-02 09:45:00,224.4000000000,34.0000000000,695.5240000000,49.6583300000
2022-01-02 10:00:00,234.8000000000,35.0000000000,730.4720000000,52.5833300000
2022-01-02 10:15:00,243.2000000000,36.0000000000,755.6401000000,55.1083300000
2022-01-02 10:30:00,250.8000000000,36.0000000000,781.5795000000,57.0166700000
2022-01-02 10:45:00,256.8000000000,38.0000000000,806.0466000000,58.4083300000
2022-01-02 11:00:00,260.4000000000,38.0000000000,818.5255000000,59.7500000000
2022-01-02 11:15:00,264.0000000000,39.0000000000,827.9197000000,60.9666700000
2022-01-02 11:30:00,266.8000000000,39.0000000000,833.1426000000,61.4333300000
2022-01-02 11:45:00,267.2000000000,40.0000000000,840.3636000000,61.7666700000
2022-01-02 12:00:00,267.6000000000,38.0000000000,841.5905000000,62.4333300000
2022-01-02 12:15:00,266.0000000000,41.0000000000,835.8067000000,62.5166700000
2022-01-02 12:30:00,261.6000000000,41.0000000000,820.7338000000,63.0750000000
2022-01-02 12:45:00,260.8000000000,40.0000000000,811.7953000000,62.4250000000
2022-01-02 13:00:00,256.4000000000,40.0000000000,795.0750000000,62.1000000000
2022-01-02 13:15:00,249.6000000000,41.0000000000,774.3235000000,61.6416700000
2022-01-02 13:30:00,243.2000000000,42.0000000000,746.6315000000,60.0583300000
2022-01-02 13:45:00,233.2000000000,41.0000000000,710.2814000000,59.3666600000
2022-01-02 14:00:00,223.6000000000,42.0000000000,681.0121000000,59.8083300000
2022-01-02 14:15:00,218.8000000000,43.0000000000,661.7329000000,59.0833300000
2022-01-02 14:30:00,201.2000000000,42.0000000000,605.5777000000,57.5416700000
2022-01-02 14:45:00,152.8000000000,42.0000000000,411.0680000000,53.3250000000
2022-01-02 15:00:00,169.2000000000,43.0000000000,483.8032000000,51.8416700000
2022-01-02 15:15:00,145.2000000000,43.0000000000,422.3200000000,49.2750000000
2022-01-02 15:30:00,130.4000000000,44.0000000000,347.4465000000,47.6500000000
2022-01-02 15:45:00,113.6000000000,42.0000000000,343.6959000000,45.7500000000
2022-01-02 16:00:00,97.2000000000,42.0000000000,298.5825000000,44.0666700000
2022-01-02 16:15:00,37.6000000000,42.0000000000,133.5173000000,40.6500000000
2022-01-02 16:30:00,34.8000000000,42.0000000000,118.9002000000,35.1750000000
2022-01-02 16:45:00,22.8000000000,40.0000000000,61.8687700000,33.4083300000
2022-01-02 17:00:00,13.2000000000,40.0000000000,28.0074400000,31.1000000000
2022-01-02 17:15:00,5.6000000000,39.0000000000,16.0192800000,28.3333300000
2022-01-02 17:30:00,1.2000000000,42.0000000000,4.1012150000,26.3583300000
2022-01-02 17:45:00,0.0000000000,39.0000000000,0.0000000000,24.7083300000
2022-01-02 18:00:00,0.0000000000,38.0000000000,0.0000000000,23.6250000000
2022-01-02 18:15:00,0.0000000000,37.0000000000,0.0000000000,23.2000000000
2022-01-02 18:30:00,0.0000000000,37.0000000000,0.0000000000,23.7166700000
2022-01-02 18:45:00,0.0000000000,37.0000000000,0.0000000000,24.3750000000
2022-01-02 19:00:00,0.0000000000,36.0000000000,0.0000000000,24.5416700000
2022-01-02 19:15:00,0.0000000000,37.0000000000,0.0000000000,24.5083300000
2022-01-02 19:30:00,0.0000000000,37.0000000000,0.0000000000,24.1666700000
2022-01-02 19:45:00,0.0000000000,36.0000000000,0.0000000000,24.0250000000
2022-01-02 20:00:00,0.0000000000,36.0000000000,0.0000000000,23.4250000000
2022-01-02 20:15:00,0.0000000000,36.0000000000,0.0000000000,23.2416700000
2022-01-02 20:30:00,0.0000000000,36.0000000000,0.0000000000,23.0583300000
2022-01-02 20:45:00,0.0000000000,35.0000000000,0.0000000000,22.4500000000
2022-01-02 21:00:00,0.0000000000,35.0000000000,0.0000000000,22.2250000000
