,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
34,115.5495409488678,0.9364752267982609,0.670658540725708,0.044037997473245195,True,10,12,4,16,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-109.91418076094894,-105.30189036246782,-105.13089380841231,-109.13497816020372,-106.26027747018193,-107.14844411244295,1.9932248592202775,155,-100.27289069060878,-101.80556012507158,-101.87318545067441,-102.26195854158215,-101.56232873338986,-101.55518470826534,0.6793630189799479
35,115.7208854675293,0.7623905580492556,0.6101672649383545,0.016793550004577405,True,10,12,4,32,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-109.89591626939209,-105.38412152027722,-105.19508295414319,-109.14321738946869,-106.35937049645752,-107.19554172594773,1.9528299439215102,160,-100.69700915957995,-102.18735045274391,-102.33010624468488,-102.60331081291741,-101.94307368666983,-101.9521700713192,0.6629693034954545
36,116.09624419212341,0.6746758104525749,0.6208578586578369,0.02443194905481333,True,10,12,8,4,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-109.90060910210042,-105.25882089656112,-105.04714710212104,-109.02057456907244,-106.21538425972408,-107.08850718591582,1.9958981994817053,147,-100.26977951704846,-101.74715048219913,-101.85204884514135,-102.27651652448536,-101.6156220011183,-101.55222347399852,0.678406086448108
37,115.16887154579163,0.8378791210641634,0.6170445442199707,0.029808203244231706,True,10,12,8,8,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-109.90575070693488,-105.19827220837668,-105.12350649664504,-109.11737793812108,-106.19125877707398,-107.10723322543033,2.0144823131223855,148,-100.33644646640428,-101.7987141899084,-101.90339435916117,-102.18818782666995,-101.56627074101971,-101.55860271663269,0.6429054216145794
38,115.11565985679627,0.9254012954486729,0.6086612224578858,0.027851704018785145,True,10,12,8,16,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-109.92646145666232,-105.20296462777294,-105.0758629459715,-108.94702637623324,-106.20507704313559,-107.07147848995513,1.9946470631927637,145,-100.35338294845097,-101.76675712933985,-101.88263876304192,-102.19860296339509,-101.52932751525964,-101.5461418638975,0.63412353647139
39,114.81030979156495,0.7665863142424567,0.6048489093780518,0.035033439054123046,True,10,12,8,32,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-109.88879334201926,-105.23097892320621,-105.10736683905346,-109.09620647518517,-106.28070019173215,-107.12080915423925,1.9947492256919082,153,-100.73617762794647,-102.194169783816,-102.33503783410588,-102.55820515778753,-101.94248907100524,-101.95321589493223,0.6404929329870827
40,114.26859364509582,0.45555275502932563,0.6162522792816162,0.02286411800742452,True,10,12,16,4,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-109.8669508806988,-105.1692247626554,-105.04985502689892,-109.09151757863421,-106.22835387752228,-107.08118042528193,2.015497107462633,146,-100.92122161784819,-102.36529162879795,-102.47697469395747,-102.62269036768916,-102.0438110660267,-102.08599787486389,0.612762623151492
41,114.18721876144409,0.36070532824777257,0.6230763912200927,0.0354044513684338,True,10,12,16,8,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 8, 'n_estimators': 100}",-109.90506335990844,-105.25736964964922,-105.03340088065495,-109.11857348699951,-106.27708158999977,-107.11829779344237,2.0141826415160446,151,-100.87439103320897,-102.34927048519316,-102.44485507866096,-102.68598026455156,-102.07424643541863,-102.08574865940666,0.636584440987102
42,114.03279376029968,0.318010155156954,0.5990381717681885,0.014420461067562675,True,10,12,16,16,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 16, 'n_estimators': 100}",-109.90856237019845,-105.25367424181933,-104.9983763790802,-109.14401862086196,-106.32008019082421,-107.12494236055684,2.0246945281226365,154,-100.87948014747789,-102.34503548932175,-102.45185572290075,-102.66611414107003,-102.14593187249822,-102.09768347465373,0.6318356870813784
43,114.24105839729309,0.555871506694413,0.6356508731842041,0.02945598669743483,True,10,12,16,32,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 16, 'min_samples_split': 32, 'n_estimators': 100}",-109.91942675637145,-105.23304266005617,-105.03290356618456,-109.07165655163323,-106.29518422986419,-107.11044275282192,2.012073424924196,149,-100.90126553849763,-102.32884095543655,-102.46326959363438,-102.64894610118036,-102.07215440264146,-102.08289531827806,0.6199921996843368
44,113.63700580596924,0.7281384391095094,0.6069552898406982,0.03581034337991353,True,10,12,32,4,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 4, 'n_estimators': 100}",-109.91066013591039,-105.31725265930112,-104.98576521920747,-109.27195823084148,-106.48362990467987,-107.19385322998808,2.0298403728227803,159,-101.59674801736303,-103.22914150217981,-103.2691864387656,-103.37771132326274,-102.84675513064244,-102.86390848244272,0.6584267038268155
45,114.60938229560853,0.8624170050785648,0.6210647106170655,0.0325278045909608,True,10,12,32,8,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 8, 'n_estimators': 100}",-109.9181861363743,-105.14490082397353,-104.98571386896808,-109.32469896515379,-106.44510040382926,-107.16372003965981,2.078108249373711,156,-101.66410557235267,-103.18189555475725,-103.30673411644646,-103.3386041280462,-102.81055632149692,-102.86037913861989,0.6268743847125886
46,113.95535740852355,1.0167359867798877,0.6077285766601562,0.022618666461247668,True,10,12,32,16,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 16, 'n_estimators': 100}",-109.92069645937464,-105.2186533560822,-104.9864368916083,-109.32688091288564,-106.44396382937558,-107.17932628986527,2.0649872386863195,158,-101.68115116588532,-103.09290098635108,-103.26759761036323,-103.3544854018761,-102.82656308660034,-102.84453965021521,0.6090159247309674
47,113.90902223587037,1.1248272447902476,0.6053329944610596,0.009226755569168455,True,10,12,32,32,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 12, 'min_samples_leaf': 32, 'min_samples_split': 32, 'n_estimators': 100}",-109.90118933808878,-105.20513219144573,-105.02202800660176,-109.28173542119326,-106.46101144259427,-107.17421927998475,2.044303629211792,157,-101.64726798406674,-103.18185964076599,-103.28879180607689,-103.36417837502752,-102.8812130760479,-102.87266217639701,0.6343530812832066
48,95.3658586025238,0.6220989710696596,1.792017889022827,0.1739842506703506,True,20,6,4,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-109.83972799237165,-104.61804648159759,-104.75167080880833,-103.06365688141535,-100.86997734555567,-104.6286159019497,2.9579521285934978,44,-69.15573166127935,-70.784378606452,-70.64236271257501,-74.02029597116008,-71.43037838936056,-71.2066294681654,1.5918327390641616
49,95.99339017868041,1.3079593524761037,1.7470220088958741,0.16911895100237848,True,20,6,4,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100}",-109.69977528107103,-104.54284032748004,-104.70248187354197,-103.05909418864461,-100.65211382989035,-104.5312611001256,2.965064870447945,39,-69.11584333681265,-70.64200166451438,-70.73115650062705,-73.81480342573096,-71.31293917139888,-71.12334881981678,1.5294090728481022
50,90.47440738677979,0.5446653772361462,1.3154513359069824,0.06054280298922526,True,20,6,4,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 100}",-109.72264103558098,-104.54595353627296,-104.74483100366822,-104.18905336145554,-101.69125964269217,-104.97874771593399,2.6144883500837914,62,-75.51908533038441,-76.96977032435791,-76.87763206346082,-79.95949128115704,-77.7799028342095,-77.42117636671394,1.462113909278324
51,87.24870100021363,0.4481996110994536,1.087477970123291,0.031091758504861493,True,20,6,4,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 4, 'min_samples_split': 32, 'n_estimators': 100}",-109.68622835476452,-104.56416241466383,-104.77774148372438,-105.53714671779565,-102.78795160718371,-105.47064611562641,2.2923453186497134,95,-82.91780838143342,-84.31118026363107,-84.50896403002895,-86.86351307190046,-85.0728406028395,-84.73486126996667,1.2788748868590065
52,87.15369777679443,0.4744905305692991,1.2558358669281007,0.03853793214362287,True,20,6,8,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 4, 'n_estimators': 100}",-109.64629708889542,-104.55542188522007,-104.46554727534249,-104.84944009660447,-102.07525251839796,-105.11839177289207,2.472977925882821,75,-79.16854483248424,-80.57386930363461,-80.54991693371855,-83.45594827628146,-81.35362538915184,-81.02038094705414,1.4066304492770578
53,87.29469556808472,0.654239661984522,1.2709275245666505,0.02389606235248893,True,20,6,8,8,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 100}",-109.78523640412686,-104.53680641375317,-104.54037767620393,-104.92836855612552,-102.06697489445854,-105.17155278893361,2.5213053745544762,79,-79.13171147640706,-80.52290960757023,-80.46647605694015,-83.49970676557712,-81.27314397465392,-80.9787895762297,1.4369173380633398
54,87.4020311832428,0.37853150344069997,1.2369593143463136,0.020697288891257777,True,20,6,8,16,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 100}",-109.67235478412903,-104.63594390520466,-104.61178532928923,-104.830863346198,-102.14059881264878,-105.17830923549393,2.4560113248948543,80,-79.21064753599005,-80.63773733018895,-80.55397399347692,-83.26289472832678,-81.3076680697561,-80.99458433154777,1.322661046996147
55,84.5001036643982,0.29218123856691786,1.0625699520111085,0.027965564165228263,True,20,6,8,32,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 8, 'min_samples_split': 32, 'n_estimators': 100}",-109.70028108431141,-104.62119219573897,-104.63010175622617,-106.02934556286307,-103.00164790248319,-105.59651370032456,2.2648082812862085,96,-85.15040968035277,-86.42376263084105,-86.55990800129841,-88.93283656912669,-87.21218820579661,-86.85582101748311,1.2348002240122677
56,81.63213214874267,0.36660689021798587,1.025966501235962,0.02636847834599346,True,20,6,16,4,100,"{'bootstrap': True, 'max_depth': 20, 'max_features': 6, 'min_samples_leaf': 16, 'min_samples_split': 4, 'n_estimators': 100}",-109.75368019074055,-104.67139621541969,-104.66227071770697,-106.76236627043,-103.70468564573487,-105.91087980800641,2.165861532764428,119,-88.776604022211,-90.28945086463877,-90.3955116518964,-92.25355143731211,-90.88399307617034,-90.51982221044572,1.1176556871650083
